Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,25117,12474,16271,19119,20460,5032.0,593.0,4827,53.0,4774.0,11728,3041.0,12361,17188,541.0,376.0,457,1489,16478.0,950,5800,5094,176.0,1615.0,1791.0,1629,0.0,37473,181139,8384.0,19691,19265,18850,18295,18586,17655,585.0,764.0,251.0,46.0,928499,487038,241456,83387,603657,16660
5,16853,11992,14606,13575,14844,5118.0,311.0,995,84.0,911.0,13523,7765.0,13712,14707,1360.0,143.0,339,1150,12966.0,960,9496,9124,41.0,3377.0,3418.0,3811,0.0,35172,48505,2460.0,15677,13764,13382,13175,13504,13492,54.0,2012.0,87.0,259.0,686132,423028,201364,115436,369332,14442
6,55834,17775,39843,47558,52341,10525.0,109.0,17327,1180.0,16147.0,19615,10302.0,19649,36976,1145.0,31.0,1129,3034,34907.0,901,4221,2402,36.0,1103.0,1139.0,3770,78.0,74323,416475,5706.0,37190,46034,44730,43590,43264,41181,44.0,887.0,631.0,3.0,1949258,922340,504997,164820,1279438,36233
7,31545,18070,18049,18176,25891,14155.0,50.0,897,163.0,734.0,14506,6844.0,16726,17623,2359.0,112.0,665,1212,11843.0,903,1047,2422,727.0,5216.0,5943.0,2044,10.0,64523,321894,10831.0,19123,19529,18794,18506,19814,19454,0.0,3524.0,4.0,22.0,1326334,884531,391596,168959,765778,18248
8,29461,12426,19604,24037,28385,13020.0,527.0,3946,184.0,3762.0,17480,12970.0,18036,21982,1616.0,427.0,560,1647,18206.0,896,3939,3548,103.0,1213.0,1316.0,3794,0.0,66037,315795,6368.0,23659,23536,22639,22057,21449,21188,0.0,341.0,1914.0,45.0,1008182,563576,266375,96196,645610,21668
9,20390,15482,15617,17847,18226,4995.0,169.0,1621,35.0,1586.0,13772,8233.0,15580,17201,468.0,1067.0,409,1586,15095.0,903,434,736,231.0,3959.0,4190.0,2121,0.0,76775,380365,6698.0,17492,17827,17389,17239,16839,16682,0.0,1142.0,565.0,166.0,1066888,721764,331210,148718,586959,16812
10,18558,5448,13491,16497,19049,2780.0,67.0,5823,496.0,5327.0,8108,3203.0,8108,13931,58.0,0.0,393,739,13229.0,948,570,431,91.0,1557.0,1648.0,2800,0.0,27626,238433,1367.0,13338,15424,15198,14634,14708,14108,0.0,57.0,23.0,91.0,659295,407366,165193,49047,445056,13879
11,23489,16961,17559,20371,18471,7213.0,17.0,707,122.0,585.0,14614,6549.0,16662,17369,3785.0,919.0,353,1967,16898.0,910,5069,4388,158.0,6441.0,6599.0,2405,10.0,39199,245977,12155.0,19443,20452,20129,19893,19511,19226,12.0,4098.0,2065.0,29.0,1092256,794928,338634,159983,593638,17028
13,47055,26671,26190,32978,22379,4731.0,113.0,354,112.0,242.0,20339,8529.0,29164,29518,8633.0,6012.0,849,4122,26180.0,948,3829,3534,1597.0,5457.0,7054.0,5936,518.0,35222,127205,5651.0,28077,25370,24939,24790,24212,23492,0.0,2982.0,1727.0,538.0,1517542,995319,421244,207710,888588,28396
13,35064,20269,25061,29665,28684,12090.0,145.0,3216,103.0,3113.0,18757,7498.0,18757,21973,1182.0,0.0,332,2001,20403.0,912,2487,4151,238.0,2831.0,3069.0,3326,0.0,81780,445176,7015.0,30337,30066,29773,29241,28965,28710,28.0,704.0,938.0,29.0,1517542,995319,421244,207710,888588,22294
14,25195,11766,14951,19135,23148,2197.0,152.0,2576,312.0,2264.0,15273,12018.0,15321,17897,710.0,0.0,476,908,16815.0,932,999,484,0.0,449.0,449.0,3141,0.0,48641,359715,5324.0,19970,20129,20577,19989,19462,19360,31.0,1052.0,177.0,30.0,956312,557214,260481,122959,572872,17497
15,37513,20400,22333,27812,39068,1814.0,77.0,11535,859.0,10676.0,11062,5450.0,13596,25131,69.0,1420.0,1047,1565,22989.0,942,913,1029,2.0,1125.0,1127.0,1178,29.0,31377,139727,6065.0,25791,26190,25218,24238,23383,22371,0.0,1528.0,1507.0,35.0,1228686,795296,293392,105778,829515,24134
16,22892,8938,15629,18759,22920,3062.0,185.0,2677,417.0,2260.0,14985,10846.0,14985,17662,889.0,0.0,494,2227,15611.0,944,1965,1745,44.0,513.0,557.0,3280,0.0,48192,201817,4637.0,16532,18260,17980,17522,17413,16796,12.0,1473.0,666.0,30.0,887142,489304,253109,88021,546011,17498
17,24407,14817,18280,20007,22251,6093.0,0.0,446,112.0,334.0,18706,11455.0,19379,19825,1787.0,0.0,520,773,18216.0,913,6259,6279,297.0,4518.0,4815.0,3633,11.0,52835,127200,9456.0,22997,20595,20394,20172,20008,19941,0.0,3023.0,304.0,41.0,1042137,683485,283533,146461,612142,18713
18,26272,11028,19034,21988,21401,4159.0,165.0,3606,115.0,3491.0,14926,12206.0,14926,18532,778.0,0.0,512,1359,14726.0,911,616,523,498.0,1207.0,1705.0,2417,0.0,61290,161644,3855.0,20572,22207,21918,21527,21332,21299,24.0,1281.0,70.0,109.0,0,0,0,0,0,18049
19,67737,38059,48454,61575,62023,1432.0,186.0,10772,1339.0,9433.0,41515,19901.0,44491,55263,956.0,1499.0,1143,1426,36338.0,927,887,4629,1148.0,5059.0,6207.0,4819,0.0,73326,73358,3733.0,51299,58416,56981,55798,56108,55177,0.0,1894.0,920.0,214.0,2823768,1710716,734993,245004,1843770,48880
20,16364,9978,12081,13303,12442,3597.0,7.0,1573,51.0,1522.0,9104,3930.0,12064,13637,714.0,1731.0,197,2530,13126.0,931,4750,3368,72.0,1169.0,1241.0,1443,204.0,41381,199209,9053.0,16498,16115,15172,14517,14190,14134,46.0,838.0,951.0,32.0,771638,531770,196772,70850,504015,13542
21,4794,1929,2659,4105,3336,277.0,68.0,1655,512.0,1143.0,2147,1624.0,2148,3803,244.0,0.0,78,204,3235.0,910,85,371,0.0,77.0,77.0,396,0.0,9205,35233,1758.0,4396,4142,4127,4061,3719,3649,0.0,502.0,584.0,0.0,0,0,0,0,0,3736
22,24434,17232,18202,19812,23094,4482.0,521.0,706,63.0,643.0,12316,5251.0,15663,16369,916.0,0.0,318,1720,15627.0,944,2372,2047,186.0,3080.0,3266.0,1752,0.0,69694,249962,4454.0,21002,19411,19200,18581,19550,19241,0.0,574.0,756.0,12.0,0,0,0,0,0,16086
23,44115,28122,29504,34988,38840,12483.0,1466.0,5581,1574.0,4007.0,27015,14433.0,27430,33011,875.0,936.0,823,2410,25947.0,939,2892,3371,432.0,3662.0,4094.0,2105,5.0,121213,238763,8418.0,36930,37511,36703,62401,35240,34686,0.0,606.0,907.0,300.0,1924110,1108571,558325,212280,1153504,33583
24,30230,13841,17459,23942,27469,7556.0,556.0,1709,21.0,1688.0,18618,9064.0,21562,23271,1707.0,340.0,430,2672,18203.0,908,2730,2385,257.0,7836.0,8093.0,1501,157.0,38715,93236,8449.0,21260,24346,23769,23335,23578,23356,0.0,1715.0,1632.0,43.0,1327929,798321,410188,147007,770732,22896
1,43044,26862,29890,35535,29237,33498.0,80.0,12684,569.0,12115.0,20305,10886.0,21193,33877,2555.0,735.0,823,12462,29763.0,943,2450,1612,79.0,1998.0,2077.0,1739,0.0,116774,464150,9304.0,33045,36744,35906,34714,33926,33276,160.0,3164.0,1778.0,312.0,1698335,912938,442670,123846,1131966,33239
2,16842,9080,12077,14640,13950,14513.0,185.0,3640,432.0,3208.0,10996,6767.0,13192,16832,1391.0,1700.0,384,3909,13691.0,912,2358,2202,26.0,770.0,796.0,1243,0.0,42896,131757,1947.0,15097,15544,14779,14373,14347,14080,110.0,1237.0,1049.0,252.0,723977,433503,187957,64547,471730,16462
3,65959,38664,39030,36920,38974,43913.0,909.0,6557,1012.0,5545.0,29717,11531.0,34440,40997,5285.0,2457.0,1327,10114,34329.0,918,1054,1930,75.0,4748.0,4823.0,1967,61.0,54305,452032,17222.0,42662,38728,38265,36983,36501,35973,0.0,1534.0,1647.0,204.0,1768846,1216385,483479,141028,1144691,37456
4,24314,15031,17431,20682,20007,15539.0,1133.0,4181,31.0,4150.0,13763,4762.0,14457,18638,584.0,446.0,370,4706,17899.0,963,6795,6750,38.0,1018.0,1056.0,1118,0.0,43579,182183,11343.0,24132,21087,20250,19847,19327,18546,1134.0,800.0,341.0,85.0,884761,470707,229317,80171,575320,18386
5,16775,12520,15021,14812,14441,13558.0,607.0,669,72.0,597.0,15197,7618.0,15394,16063,1600.0,143.0,368,1594,14766.0,919,4361,4068,11.0,4123.0,4134.0,2832,0.0,31809,46127,3787.0,15540,14506,14749,14262,13991,13866,424.0,1635.0,41.0,215.0,698737,437151,206645,117742,374456,15811
6,56964,26703,45613,51283,47263,41634.0,77.0,18550,1081.0,17469.0,22828,14206.0,22915,41465,1193.0,69.0,1090,9179,40033.0,915,3229,1824,10.0,840.0,850.0,2585,18.0,90259,375579,11099.0,49427,47507,45377,43598,42047,40555,5.0,252.0,635.0,486.0,1983545,958886,517010,179263,1291264,40672
7,34071,20108,21574,20752,27752,28403.0,241.0,387,44.0,343.0,20400,14531.0,22888,23275,3825.0,383.0,651,5125,19472.0,924,881,3026,584.0,2883.0,3467.0,2542,64.0,65542,223427,15656.0,23816,21677,21591,21134,20845,20555,6.0,1661.0,211.0,193.0,1341356,905710,396854,173486,771303,22878
8,28193,15893,21562,24091,20493,21444.0,213.0,3378,437.0,2941.0,18538,11008.0,18962,22340,1785.0,347.0,519,2163,19497.0,881,2354,2020,21.0,449.0,470.0,2870,0.0,64636,269181,5762.0,22297,22308,21346,20734,20720,20065,0.0,604.0,995.0,132.0,1028973,585517,272795,100198,656266,22085
9,20908,15635,16987,18894,19884,17422.0,830.0,1282,69.0,1213.0,14281,5451.0,16074,17356,880.0,1161.0,466,6318,14024.0,919,654,632,286.0,2957.0,3243.0,1696,0.0,84303,311623,5567.0,20384,18448,18053,17833,17471,16994,68.0,1304.0,339.0,143.0,1079763,740663,338060,152103,589975,16988
10,19135,7554,15266,17175,15636,14143.0,70.0,5710,527.0,5183.0,8836,2974.0,8865,14575,13.0,0.0,470,1998,14088.0,945,778,438,27.0,903.0,930.0,2485,0.0,26744,261167,3093.0,17425,16723,16866,16426,15683,15036,10.0,13.0,26.0,294.0,672231,425497,168164,49853,454220,14179
11,21967,17192,17199,19176,16255,12014.0,164.0,519,126.0,393.0,17916,7276.0,20662,21181,4033.0,626.0,299,2404,17898.0,924,2987,2699,196.0,5312.0,5508.0,2279,0.0,40826,306530,14489.0,19084,19593,19253,18686,18317,18110,27.0,1954.0,1129.0,42.0,1102023,809781,344513,163431,594521,18157
13,48107,29755,30494,34753,18442,10317.0,65.0,826,93.0,733.0,21167,2455.0,29655,30481,9532.0,4597.0,993,4151,29655.0,970,3587,2806,428.0,4137.0,4565.0,7891,285.0,28683,129492,13999.0,28729,26055,25407,24991,25378,24145,22.0,2684.0,2049.0,479.0,1442363,948690,400510,215393,833753,29505
13,34379,25230,27607,30824,28400,25116.0,169.0,2124,55.0,2069.0,20013,7664.0,20013,22137,1443.0,0.0,291,3663,21451.0,930,2522,5107,111.0,2142.0,2253.0,3330,0.0,86632,461679,11222.0,31622,31099,30976,30511,30279,30199,29.0,974.0,1222.0,232.0,1442363,948690,400510,215393,833753,22344
14,23483,13650,14808,21414,17457,6519.0,346.0,2385,184.0,2201.0,15788,12067.0,15832,18217,643.0,0.0,404,2121,17092.0,899,1193,557,8.0,189.0,197.0,2650,0.0,45642,296137,6259.0,20271,20308,20622,20408,18993,18902,22.0,1500.0,168.0,84.0,971928,578565,263556,125673,582752,17857
15,36838,24604,23507,29492,30233,15963.0,248.0,10871,643.0,10228.0,11242,5096.0,14070,24941,94.0,1565.0,798,9609,23262.0,921,1034,1360,6.0,1708.0,1714.0,2372,26.0,35128,240085,8882.0,29671,27189,26435,24746,24164,23369,13.0,1922.0,1809.0,284.0,1253256,825157,299973,110512,843154,24899
16,21201,10233,14861,17989,30349,9941.0,370.0,2120,452.0,1668.0,12887,9178.0,12887,15007,484.0,0.0,270,4486,13678.0,950,443,835,42.0,419.0,461.0,1999,0.0,44419,148668,4396.0,17481,17545,17043,16204,16036,15833,0.0,811.0,1927.0,60.0,885300,501367,255020,86898,543581,15114
17,24795,20878,19320,21554,18913,24555.0,92.0,385,79.0,306.0,19141,10252.0,20583,20968,2057.0,679.0,348,5272,19986.0,911,5010,5640,215.0,4462.0,4677.0,1832,1.0,52782,125243,12823.0,22414,20353,20305,19826,19771,19501,0.0,3736.0,486.0,291.0,1058830,704288,283085,141298,640162,20027
18,26186,14945,21657,23693,18578,19925.0,106.0,2942,318.0,2624.0,16698,12237.0,16818,19760,766.0,98.0,676,3098,18188.0,947,835,325,140.0,1191.0,1331.0,2657,0.0,58914,160672,2970.0,22493,22531,22227,21758,21628,21312,1.0,1203.0,4.0,242.0,0,0,0,0,0,19158
19,76068,39627,53513,59614,58138,47615.0,2555.0,5168,1021.0,4147.0,45335,25283.0,50031,55199,1486.0,2933.0,1332,8205,48733.0,825,7014,6024,210.0,3048.0,3258.0,3803,0.0,94952,121294,16562.0,63860,60457,59780,58017,59215,58868,51.0,3262.0,2188.0,0.0,2880472,1777624,754423,255440,1871630,48733
20,15878,10560,12032,13248,11999,6453.0,20.0,1712,31.0,1681.0,8948,3860.0,12114,13826,738.0,1900.0,138,2986,13288.0,906,4605,2911,77.0,857.0,934.0,1056,208.0,45781,200186,9693.0,16181,16275,15515,14594,13755,13637,232.0,793.0,1916.0,146.0,741532,520570,189179,69003,483424,13805
21,5305,2306,2990,4508,3345,1563.0,113.0,1708,276.0,1432.0,2421,1515.0,2441,4149,301.0,0.0,98,484,3813.0,872,265,234,0.0,84.0,84.0,450,0.0,9302,30624,2647.0,4984,4713,4484,4218,3640,3607,121.0,533.0,485.0,58.0,0,0,0,0,0,4102
22,24095,18620,17608,19846,19980,18727.0,1282.0,512,25.0,487.0,12246,3867.0,15975,16487,741.0,350.0,373,5229,15519.0,945,2083,1712,770.0,3208.0,3978.0,1791,26.0,66660,223685,9253.0,23201,20588,19923,19431,19535,19209,0.0,714.0,743.0,128.0,0,0,0,0,0,16183
23,41328,27987,30236,38682,44546,36642.0,3031.0,5271,739.0,4532.0,28239,15298.0,28239,33510,1982.0,2203.0,870,9450,30134.0,929,3101,2114,178.0,3737.0,3915.0,1623,112.0,117073,254388,11382.0,39237,37705,37127,36102,35244,33879,0.0,558.0,1271.0,443.0,1950216,1141043,568596,217120,1164756,33137
24,30005,16636,17955,24406,22557,17685.0,207.0,2152,145.0,2007.0,15598,10005.0,22836,24988,2017.0,1037.0,435,3238,23252.0,915,2979,2685,222.0,4524.0,4746.0,1440,110.0,41255,63844,9669.0,26202,25365,25231,24609,23899,23327,0.0,2892.0,2713.0,132.0,1347163,823068,416767,150466,780022,24070
1,42646,31719,35366,37124,30599,31876.0,96.0,12402,2421.0,9981.0,22510,8085.0,23541,35943,2909.0,851.0,852,8114,33553.0,952,3023,1979,24.0,1772.0,1796.0,3660,0.0,121800,332017,11752.0,34209,37590,37218,36491,34606,34288,40.0,1640.0,2577.0,303.0,1703062,929099,445911,125339,1132135,35360
2,17592,11772,12878,14851,14503,14423.0,22.0,3561,173.0,3388.0,9950,6565.0,13042,16603,875.0,2249.0,384,2481,15983.0,935,2272,2177,12.0,427.0,439.0,2922,0.0,37801,139684,2632.0,16541,16198,15745,14907,14629,14550,36.0,798.0,534.0,336.0,709449,432930,184316,64961,460725,16279
3,42191,32561,32583,38586,33695,36612.0,111.0,6088,1225.0,4863.0,31906,11346.0,36794,42882,5428.0,2746.0,1250,9534,37950.0,922,784,2013,37.0,3555.0,3592.0,2737,22.0,59267,308489,19440.0,38602,38915,38712,38072,37208,36820,0.0,1937.0,2249.0,384.0,1801673,1260163,496017,145384,1161058,39293
4,26363,17750,19239,20571,16135,13771.0,709.0,3892,40.0,3852.0,14582,5258.0,15273,19165,412.0,467.0,391,4001,18233.0,856,8789,7159,60.0,1567.0,1627.0,3088,0.0,42723,168562,11196.0,20700,20283,20126,19689,19418,19084,1659.0,361.0,568.0,146.0,843082,454923,217789,77079,548313,18953
5,16053,12728,15340,14269,13909,10976.0,64.0,350,41.0,309.0,15221,8794.0,15456,15806,1899.0,192.0,337,2013,15097.0,896,5075,4500,7.0,2311.0,2318.0,3349,0.0,32002,43077,4681.0,15529,14078,14092,13961,14096,14097,706.0,572.0,38.0,228.0,711572,451746,212065,120095,379651,15564
6,60720,35799,50200,54278,45975,33497.0,120.0,21476,4289.0,17187.0,24096,15146.0,24160,45636,1520.0,4.0,1073,10197,43938.0,919,4844,3041,7.0,719.0,726.0,4759,23.0,106504,331321,17091.0,47110,49067,48179,46546,45059,44192,0.0,447.0,4345.0,570.0,2018437,996879,529308,194970,1303198,44940
7,30065,22584,24345,23022,24602,27509.0,96.0,262,59.0,203.0,21379,5071.0,27636,27898,5663.0,2154.0,535,5870,19767.0,943,2434,3715,558.0,4795.0,5353.0,2356,84.0,46949,175130,17443.0,23339,23174,22217,21983,22663,22530,14.0,1236.0,368.0,85.0,1356547,927398,402181,178133,776869,23711
8,30501,18249,25273,25803,19580,20139.0,96.0,3324,437.0,2887.0,19748,9523.0,20001,23325,2450.0,208.0,503,3248,22353.0,934,2806,1283,4.0,469.0,473.0,4125,0.0,72829,293283,7800.0,24236,24361,23327,22441,21253,20937,0.0,287.0,708.0,172.0,1050193,608311,279370,104366,667099,23025
9,20764,16493,17135,18308,16645,20638.0,79.0,882,47.0,835.0,14045,8219.0,14825,15707,1167.0,0.0,381,2252,12902.0,943,694,320,1160.0,2043.0,3203.0,2766,12.0,64697,181197,9327.0,17468,18193,18103,17792,17223,16825,4.0,464.0,250.0,183.0,1092795,760058,345052,155565,593006,15370
10,19338,11723,15370,17141,16179,8410.0,91.0,5086,426.0,4660.0,9246,2767.0,9259,14345,45.0,0.0,522,1781,13648.0,975,606,395,26.0,701.0,727.0,3524,0.0,29223,208873,5931.0,16030,16199,16117,15995,15302,15194,1.0,2.0,71.0,294.0,685420,444436,171189,50673,463573,13942
11,21815,18507,16439,18098,15432,15639.0,343.0,350,68.0,282.0,16735,5203.0,18609,18959,5017.0,1086.0,285,4250,16571.0,930,2385,2012,250.0,4298.0,4548.0,2093,5.0,34965,241841,14836.0,18096,19556,19279,19256,19437,19269,39.0,3173.0,2339.0,35.0,1111877,824911,350494,166954,595406,16942
13,50941,36596,36923,37321,17113,12654.0,78.0,743,21.0,722.0,23070,537.0,30490,31233,11035.0,4855.0,957,2467,29459.0,934,3191,1596,216.0,3268.0,3484.0,9464,198.0,23376,98293,19406.0,28948,25142,24710,24597,22372,21725,0.0,2982.0,2038.0,6.0,1370909,904247,380796,223362,782303,30505
13,36727,30277,31798,30827,32065,28876.0,95.0,1582,45.0,1537.0,20975,11509.0,20975,22557,1814.0,0.0,269,3983,21762.0,974,4134,4827,109.0,2451.0,2560.0,4396,0.0,96147,332070,13209.0,29834,31334,31191,31078,30248,30016,27.0,189.0,2047.0,131.0,1370909,904247,380796,223362,782303,22503
14,23908,15010,15542,21193,16064,8796.0,282.0,2638,301.0,2337.0,15847,11514.0,15886,18524,704.0,0.0,422,1953,17423.0,881,1891,1074,5.0,442.0,447.0,3407,0.0,45671,284660,7329.0,20110,20617,20286,19511,18787,18589,12.0,502.0,30.0,78.0,987799,600735,266668,128447,592802,18297
15,37017,27540,27050,31390,28936,18078.0,21.0,10684,775.0,9909.0,13312,5298.0,16229,26913,280.0,1453.0,811,5465,24606.0,917,2325,858,3.0,1225.0,1228.0,2720,25.0,43173,218123,10125.0,24966,28424,28085,27070,25088,24412,18.0,1373.0,2019.0,243.0,1278318,856138,306703,115457,857019,26354
16,22584,12594,17276,18937,16099,11529.0,578.0,2161,523.0,1638.0,14370,10939.0,14370,16531,669.0,0.0,265,3673,14881.0,933,1174,891,8.0,192.0,200.0,2324,0.0,54077,142872,5291.0,16590,17551,17110,16824,15729,15573,0.0,937.0,862.0,58.0,883463,513727,256946,85789,541162,16482
17,23548,19955,19539,21379,17237,14643.0,7.0,364,78.0,286.0,18818,7914.0,20470,20834,2340.0,835.0,424,5039,19664.0,1017,5038,4882,187.0,3028.0,3215.0,1995,1.0,51215,104505,12932.0,19840,21104,21019,20805,20245,19977,0.0,3768.0,395.0,281.0,1075792,725723,282637,136317,669465,19904
18,25947,17408,21596,23485,18526,18246.0,26.0,2507,366.0,2141.0,17231,5880.0,17297,19804,1067.0,46.0,454,4756,18956.0,926,1074,537,245.0,2009.0,2254.0,2825,0.0,58333,100931,4294.0,21644,22575,22336,22204,22118,21989,0.0,1432.0,0.0,217.0,0,0,0,0,0,19389
19,80291,60119,67835,69417,64439,45543.0,132.0,5006,454.0,4552.0,48697,16628.0,50361,55367,1147.0,702.0,1527,8724,50417.0,897,3699,4219,137.0,2246.0,2383.0,4377,0.0,87611,122055,32964.0,62470,61523,61678,60533,60479,59727,55.0,1075.0,274.0,30.0,2938316,1847150,774366,266320,1899911,53792
20,15573,11825,12154,13169,11286,5885.0,99.0,1892,259.0,1633.0,8771,2585.0,12454,14346,861.0,2444.0,178,3041,13287.0,965,4425,2683,57.0,872.0,929.0,1310,218.0,37385,182253,10769.0,14977,15461,15154,14539,14144,14142,52.0,897.0,428.0,104.0,712600,509605,181878,67204,463674,14265
21,5431,2401,3388,4496,3061,2916.0,69.0,1694,243.0,1451.0,2425,1244.0,2492,4186,421.0,0.0,94,278,4128.0,982,280,236,0.0,63.0,63.0,425,0.0,9187,31070,3013.0,4692,4528,4371,4354,3856,3834,0.0,88.0,323.0,97.0,0,0,0,0,0,4172
22,22407,17932,18250,18417,14817,16237.0,901.0,489,95.0,394.0,11820,1499.0,15841,16330,951.0,1482.0,366,3581,15487.0,928,3030,2419,470.0,2739.0,3209.0,3479,55.0,49389,139471,8381.0,17981,18643,18910,18586,18511,18164,0.0,1455.0,345.0,107.0,0,0,0,0,0,16128
23,41023,30529,32088,37533,35202,29636.0,653.0,5052,651.0,4401.0,23989,12661.0,30113,35165,2013.0,3345.0,942,7573,32041.0,950,2315,1623,192.0,3904.0,4096.0,2790,16.0,114621,192997,16166.0,39993,37305,37384,36489,36331,34634,1.0,1664.0,3244.0,223.0,1976677,1174466,579056,222070,1176118,35649
24,27841,19163,19869,23591,22985,13084.0,110.0,1889,146.0,1743.0,16020,4978.0,23152,25041,2959.0,1369.0,485,5328,23168.0,876,4126,2574,341.0,3863.0,4204.0,3624,607.0,43603,57558,8756.0,21448,24345,24133,23387,23518,22965,0.0,3486.0,2683.0,141.0,1366676,848581,423451,154007,789423,24344
1,41310,32407,36669,36683,34634,22133.0,108.0,11365,3142.0,8223.0,24785,7432.0,25658,37023,3442.0,793.0,1077,8031,35629.0,909,2585,1807,66.0,1144.0,1210.0,3824,1.0,141552,255409,10275.0,36926,34065,36383,36522,34555,34218,45.0,2041.0,1911.0,239.0,1707801,945547,449176,126850,1132303,36194
2,16065,11963,13193,14666,14984,13095.0,0.0,3613,95.0,3518.0,8022,5807.0,11935,15548,181.0,2759.0,351,1764,15214.0,937,2112,1975,5.0,272.0,277.0,1873,0.0,42095,122189,3103.0,15683,14081,14277,14162,13730,13601,18.0,135.0,399.0,312.0,695211,432357,180745,65379,449977,15271
3,41278,33389,33437,37498,45359,39985.0,20.0,5170,2096.0,3074.0,30721,10782.0,36008,41178,4006.0,3098.0,1380,8738,36538.0,936,2410,1234,142.0,2957.0,3099.0,2023,13.0,68702,232218,14292.0,41466,34150,36319,36130,35419,34845,0.0,1218.0,955.0,403.0,1835109,1305517,508880,149875,1177659,40280
4,22393,14763,20700,19816,17309,12615.0,1229.0,3151,311.0,2840.0,15116,4187.0,15846,18997,440.0,493.0,405,3063,17807.0,905,6395,5022,49.0,1763.0,1812.0,4818,0.0,45747,134606,9294.0,20197,16933,18455,18613,19150,19005,1142.0,365.0,426.0,98.0,803367,439669,206841,74106,522575,18718
5,15725,12790,14079,14037,13556,8214.0,41.0,125,15.0,110.0,15905,8377.0,16280,16405,2292.0,298.0,340,2060,15254.0,879,4546,4342,0.0,2007.0,2007.0,5071,0.0,34565,34870,5217.0,15193,12001,13543,13572,13668,13625,112.0,0.0,30.0,254.0,724644,466829,217628,122494,384918,16161
6,60314,40275,51491,53285,56600,29115.0,86.0,22834,5207.0,17627.0,25953,11853.0,26094,48928,1144.0,0.0,1123,8793,47172.0,921,6527,3397,7.0,818.0,825.0,7358,84.0,124358,282639,18034.0,52142,43617,46214,44586,43401,42712,0.0,419.0,6259.0,423.0,2053941,1036377,541899,212054,1315242,47946
7,27026,21793,22999,22093,23957,24442.0,42.0,168,39.0,129.0,18939,5394.0,24268,24436,3876.0,1907.0,608,5455,23147.0,926,3216,2949,252.0,4291.0,4543.0,3677,160.0,52972,240641,12891.0,25356,20248,21381,21254,21654,21599,6.0,737.0,284.0,113.0,1371910,949604,407580,182905,782474,23468
8,29232,20418,25060,25302,25908,17966.0,132.0,3009,1076.0,1933.0,18944,7535.0,20924,23933,1220.0,1563.0,401,3405,23227.0,877,2346,1211,1.0,675.0,676.0,3291,0.0,74539,255088,6461.0,23719,21038,22965,22681,21609,21453,2.0,338.0,238.0,221.0,1071850,631993,286103,108708,678111,23701
9,20892,17318,18298,18846,19672,15948.0,174.0,664,188.0,476.0,13951,6005.0,16810,17474,1045.0,1188.0,444,2320,15688.0,928,1281,636,579.0,1220.0,1799.0,3817,20.0,63756,138770,9579.0,19275,16296,17246,16572,16711,16444,0.0,427.0,323.0,212.0,1105983,779961,352188,159106,596053,17187
10,19608,13713,16268,17419,17294,8780.0,82.0,4908,834.0,4074.0,10031,3593.0,10031,14939,32.0,0.0,516,1788,14228.0,955,1087,457,20.0,648.0,668.0,4863,0.0,32547,136823,6034.0,17088,15094,16102,16076,15808,15548,0.0,0.0,76.0,273.0,698868,464218,174269,51506,473118,14564
11,21859,19575,16959,18594,15998,12535.0,176.0,195,167.0,28.0,14911,2166.0,17043,17238,4321.0,507.0,304,6485,16550.0,929,2259,1860,171.0,3112.0,3283.0,2779,9.0,46982,288212,13936.0,17746,16574,18275,18523,18637,18711,41.0,3075.0,1351.0,16.0,1121820,840324,356579,170553,596293,16834
